Field ID,Label,Kind,Data type,Format,Option value,Option text,Where this option came from,Long-term loans using it,Known drift
HMDA.X50,AUS Recommendation #1,standard,String,STRING,Other,16. Other,declared by Encompass,0,
HMDA.X50,AUS Recommendation #1,standard,String,STRING,Not applicable,17. Not applicable,declared by Encompass,1,
HMDA.X50,AUS Recommendation #1,standard,String,STRING,Accept/Eligible,18. Accept/Eligible,declared by Encompass,0,
HMDA.X50,AUS Recommendation #1,standard,String,STRING,Accept/Ineligible,19. Accept/Ineligible,declared by Encompass,0,
HMDA.X50,AUS Recommendation #1,standard,String,STRING,Accept/Unable to Determine,20. Accept/Unable to Determine,declared by Encompass,0,
HMDA.X50,AUS Recommendation #1,standard,String,STRING,Refer with Caution/Eligible,21. Refer with Caution/Eligible,declared by Encompass,0,
HMDA.X50,AUS Recommendation #1,standard,String,STRING,Refer with Caution/Ineligible,22. Refer with Caution/Ineligible,declared by Encompass,0,
HMDA.X50,AUS Recommendation #1,standard,String,STRING,Refer/Unable to Determine,23. Refer/Unable to Determine,declared by Encompass,0,
HMDA.X50,AUS Recommendation #1,standard,String,STRING,Refer with Caution/Unable to Determine,24. Refer with Caution/Unable to Determine,declared by Encompass,0,
HMDA.X50,AUS Recommendation #1,standard,String,STRING,Exempt,1111. Exempt,declared by Encompass,0,
IRS4506.X1,IRS - Tax Form for Borr/Co-Borr/Both,standard,String,STRING,Borrower,Borrower,declared by Encompass,1,
IRS4506.X1,IRS - Tax Form for Borr/Co-Borr/Both,standard,String,STRING,CoBorrower,Co-Borrower,declared by Encompass,0,
IRS4506.X1,IRS - Tax Form for Borr/Co-Borr/Both,standard,String,STRING,Both,Both,declared by Encompass,0,
IRS4506.X1,IRS - Tax Form for Borr/Co-Borr/Both,standard,String,STRING,Other,Other,declared by Encompass,0,
L493,Closing Documents Termite Report Required,standard,String,STRING,Y,Yes,declared by Encompass,0,
L493,Closing Documents Termite Report Required,standard,String,STRING,N,No,declared by Encompass,1,
MORNET.X15,Fannie Mae Escrow Waived,standard,Boolean,YN,Y,Escrow will be waived,declared by Encompass,1,boolean-representation
MORNET.X15,Fannie Mae Escrow Waived,standard,Boolean,YN,N,No,declared by Encompass,0,boolean-representation
NEWHUD.X14,Can Monthly Payment Rise,standard,String,STRING,Origination Charge,Origination Charge,declared by Encompass,0,
NEWHUD.X14,Can Monthly Payment Rise,standard,String,STRING,Settlement Reduced,Settlement Charge Reduced,declared by Encompass,0,
NEWHUD.X14,Can Monthly Payment Rise,standard,String,STRING,Settlement Increased,Settlement Charge Increased,declared by Encompass,1,
NEWHUD.X178,Fees Line 807 APR,standard,Boolean,YN,Y,Yes,declared by Encompass,0,boolean-representation
NEWHUD.X178,Fees Line 807 APR,standard,Boolean,YN,N,No,declared by Encompass,1,boolean-representation
NEWHUD.X179,Fees Line 808 APR,standard,Boolean,YN,Y,Yes,declared by Encompass,0,boolean-representation
NEWHUD.X179,Fees Line 808 APR,standard,Boolean,YN,N,No,declared by Encompass,1,boolean-representation
NEWHUD.X189,Fees Line 808 Paid To,standard,String,STRING,Broker,B,declared by Encompass,0,
NEWHUD.X189,Fees Line 808 Paid To,standard,String,STRING,Lender,L,declared by Encompass,1,
NEWHUD.X189,Fees Line 808 Paid To,standard,String,STRING,Seller,S,declared by Encompass,0,
NEWHUD.X189,Fees Line 808 Paid To,standard,String,STRING,Investor,I,declared by Encompass,0,
NEWHUD.X189,Fees Line 808 Paid To,standard,String,STRING,Affiliate,A,declared by Encompass,0,
NEWHUD.X189,Fees Line 808 Paid To,standard,String,STRING,Other,O,declared by Encompass,0,
NEWHUD.X190,Fees Line 809 Paid To,standard,String,STRING,Broker,B,declared by Encompass,0,
NEWHUD.X190,Fees Line 809 Paid To,standard,String,STRING,Lender,L,declared by Encompass,1,
NEWHUD.X190,Fees Line 809 Paid To,standard,String,STRING,Seller,S,declared by Encompass,0,
NEWHUD.X190,Fees Line 809 Paid To,standard,String,STRING,Investor,I,declared by Encompass,0,
NEWHUD.X190,Fees Line 809 Paid To,standard,String,STRING,Affiliate,A,declared by Encompass,0,
NEWHUD.X190,Fees Line 809 Paid To,standard,String,STRING,Other,O,declared by Encompass,0,
NEWHUD.X714,Include Points/Credit in Orig Chrg,standard,String,STRING,Include Origination Points,Include Origination Points,declared by Encompass,1,
NEWHUD.X714,Include Points/Credit in Orig Chrg,standard,String,STRING,Include Origination Credit,Include Origination Credit (YSP),declared by Encompass,0,
NEWHUD.X749,Fees Line 802 Paid By,standard,String,STRING,Broker,B,declared by Encompass,0,
NEWHUD.X749,Fees Line 802 Paid By,standard,String,STRING,Lender,L,declared by Encompass,1,
NEWHUD.X749,Fees Line 802 Paid By,standard,String,STRING,Other,O,declared by Encompass,0,
NEWHUD.X749,Fees Line 802 Paid By,standard,String,STRING,Seller,S,declared by Encompass,0,
NEWHUD.X766,Fees Line 1302 POC,standard,Boolean,YN,Y,Yes,declared by Encompass,1,boolean-representation
NEWHUD.X766,Fees Line 1302 POC,standard,Boolean,YN,N,No,declared by Encompass,0,boolean-representation
NEWHUD.X899,Fee Line 808 Whole POC Amount Paid By,standard,String,STRING,Broker,Broker,declared by Encompass,1,
NEWHUD.X899,Fee Line 808 Whole POC Amount Paid By,standard,String,STRING,Lender,Lender,declared by Encompass,0,
NEWHUD.X899,Fee Line 808 Whole POC Amount Paid By,standard,String,STRING,Other,Other,declared by Encompass,0,
NEWHUD.X976,Component Fee of Line 1101 Additional Line 1101c APR,standard,Boolean,YN,Y,Yes,declared by Encompass,0,boolean-representation
NEWHUD.X976,Component Fee of Line 1101 Additional Line 1101c APR,standard,Boolean,YN,N,No,declared by Encompass,1,boolean-representation
NOTICES.X1,Disclosure Occupancy Stmnt,standard,Boolean,YN,Y,Occupancy Statement,declared by Encompass,1,boolean-representation
NOTICES.X1,Disclosure Occupancy Stmnt,standard,Boolean,YN,N,No,declared by Encompass,0,boolean-representation
POPT.X1,Section 800 Line 801 POC and PTC Indicator 1,standard,Boolean,YN,Y,Yes,declared by Encompass,1,boolean-representation
POPT.X1,Section 800 Line 801 POC and PTC Indicator 1,standard,Boolean,YN,N,No,declared by Encompass,0,boolean-representation
POPT.X12,Section 800 Line 802 POC and PTC Indicator 12,standard,Boolean,YN,Y,Yes,declared by Encompass,1,boolean-representation
POPT.X12,Section 800 Line 802 POC and PTC Indicator 12,standard,Boolean,YN,N,No,declared by Encompass,0,boolean-representation
POPT.X29,Section 900 Line 901 POC and PTC Indicator,standard,Boolean,YN,Y,Yes,declared by Encompass,1,boolean-representation
POPT.X29,Section 900 Line 901 POC and PTC Indicator,standard,Boolean,YN,N,No,declared by Encompass,0,boolean-representation
POPT.X31,Section 900 Line 903 POC and PTC Indicator,standard,Boolean,YN,Y,Yes,declared by Encompass,1,boolean-representation
POPT.X31,Section 900 Line 903 POC and PTC Indicator,standard,Boolean,YN,N,No,declared by Encompass,0,boolean-representation
POPT.X39,Section 1000 Line 1002 POC and PTC Indicator,standard,Boolean,YN,Y,Yes,declared by Encompass,1,boolean-representation
POPT.X39,Section 1000 Line 1002 POC and PTC Indicator,standard,Boolean,YN,N,No,declared by Encompass,0,boolean-representation
POPT.X41,Section 1000 Line 1004 POC and PTC Indicator,standard,Boolean,YN,Y,Yes,declared by Encompass,1,boolean-representation
POPT.X41,Section 1000 Line 1004 POC and PTC Indicator,standard,Boolean,YN,N,No,declared by Encompass,0,boolean-representation
POPT.X69,Section 1300 Line 1302 POC and PTC Indicator,standard,Boolean,YN,Y,Yes,declared by Encompass,1,boolean-representation
POPT.X69,Section 1300 Line 1302 POC and PTC Indicator,standard,Boolean,YN,N,No,declared by Encompass,0,boolean-representation
PTC.X12,Section 800 Line 802 PTC Indicator 12,standard,Boolean,YN,Y,Yes,declared by Encompass,1,boolean-representation
PTC.X12,Section 800 Line 802 PTC Indicator 12,standard,Boolean,YN,N,No,declared by Encompass,0,boolean-representation
PTC.X168,Section 800 Line 802 PTC Paid By 12,standard,String,STRING,Broker,B,declared by Encompass,0,
PTC.X168,Section 800 Line 802 PTC Paid By 12,standard,String,STRING,Lender,L,declared by Encompass,1,
PTC.X168,Section 800 Line 802 PTC Paid By 12,standard,String,STRING,Other,O,declared by Encompass,0,
QM.X106,ATR QM - Eligibility - Loan Program,standard,Boolean,YN,Y,Yes,declared by Encompass,1,boolean-representation
QM.X106,ATR QM - Eligibility - Loan Program,standard,Boolean,YN,N,No,declared by Encompass,0,boolean-representation
QM.X107,ATR QM - Eligibility - Loan Program Description,standard,String,STRING,Bridge Loan,Bridge Loan,declared by Encompass,0,
QM.X107,ATR QM - Eligibility - Loan Program Description,standard,String,STRING,Construction Only,Construction Only,declared by Encompass,1,
QM.X107,ATR QM - Eligibility - Loan Program Description,standard,String,STRING,Construction To Permanent,Construction To Permanent,declared by Encompass,0,
QM.X107,ATR QM - Eligibility - Loan Program Description,standard,String,STRING,Emergency Economic Stabilization Act,Emergency Economic Stabilization Act,declared by Encompass,0,
QM.X107,ATR QM - Eligibility - Loan Program Description,standard,String,STRING,HELOC,HELOC,declared by Encompass,0,
QM.X107,ATR QM - Eligibility - Loan Program Description,standard,String,STRING,Housing Finance Agency Program,Housing Finance Agency Program,declared by Encompass,0,
QM.X107,ATR QM - Eligibility - Loan Program Description,standard,String,STRING,Non Standard To Standard Refinance,Non Standard To Standard Refinance,declared by Encompass,0,
QM.X107,ATR QM - Eligibility - Loan Program Description,standard,String,STRING,Reverse Mortgage,Reverse Mortgage,declared by Encompass,0,
QM.X107,ATR QM - Eligibility - Loan Program Description,standard,String,STRING,Time Share Plan,Time Share Plan,declared by Encompass,0,
QM.X107,ATR QM - Eligibility - Loan Program Description,standard,String,STRING,Vacant Land,Vacant Land,declared by Encompass,0,
REQUEST.X13,Request Title Commit Attach Contract,standard,Boolean,YN,Y,Contract,declared by Encompass,0,boolean-representation
REQUEST.X13,Request Title Commit Attach Contract,standard,Boolean,YN,N,No,declared by Encompass,1,boolean-representation
REQUEST.X2,Request Hazard Ins Escrowed Yes/No,standard,Boolean,YN,Y,Yes,declared by Encompass,0,boolean-representation
REQUEST.X2,Request Hazard Ins Escrowed Yes/No,standard,Boolean,YN,N,No,declared by Encompass,1,boolean-representation
RESPA.X1,Disclosure 1A We May Assign,standard,Boolean,YN,Y,"We May assign, sell or transfer the servicing while loan is outstanding",declared by Encompass,1,boolean-representation
RESPA.X1,Disclosure 1A We May Assign,standard,Boolean,YN,N,No,declared by Encompass,0,boolean-representation
SYS.X159,Fees Haz Ins Premium POC,standard,Boolean,YN,Y,Yes,declared by Encompass,1,boolean-representation
SYS.X159,Fees Haz Ins Premium POC,standard,Boolean,YN,N,No,declared by Encompass,0,boolean-representation
SYS.X215,Fees Line 821 APR,standard,Boolean,YN,Y,Yes,declared by Encompass,1,boolean-representation
SYS.X215,Fees Line 821 APR,standard,Boolean,YN,N,No,declared by Encompass,0,boolean-representation
SYS.X304,Fees Interest Paid To,standard,String,STRING,Broker,B,declared by Encompass,0,
SYS.X304,Fees Interest Paid To,standard,String,STRING,Lender,L,declared by Encompass,1,
SYS.X304,Fees Interest Paid To,standard,String,STRING,Seller,S,declared by Encompass,0,
SYS.X304,Fees Interest Paid To,standard,String,STRING,Investor,I,declared by Encompass,0,
SYS.X304,Fees Interest Paid To,standard,String,STRING,Affiliate,A,declared by Encompass,0,
SYS.X304,Fees Interest Paid To,standard,String,STRING,Other,O,declared by Encompass,0,
SYS.X318,Fees Hazard Ins Paid To,standard,String,STRING,Broker,B,declared by Encompass,0,
SYS.X318,Fees Hazard Ins Paid To,standard,String,STRING,Lender,L,declared by Encompass,1,
SYS.X318,Fees Hazard Ins Paid To,standard,String,STRING,Seller,S,declared by Encompass,0,
SYS.X318,Fees Hazard Ins Paid To,standard,String,STRING,Investor,I,declared by Encompass,0,
SYS.X318,Fees Hazard Ins Paid To,standard,String,STRING,Affiliate,A,declared by Encompass,0,
SYS.X318,Fees Hazard Ins Paid To,standard,String,STRING,Other,O,declared by Encompass,0,
SYS.X322,Fees City Property Tax Paid To,standard,String,STRING,Broker,B,declared by Encompass,0,
SYS.X322,Fees City Property Tax Paid To,standard,String,STRING,Lender,L,declared by Encompass,1,
SYS.X322,Fees City Property Tax Paid To,standard,String,STRING,Seller,S,declared by Encompass,0,
SYS.X322,Fees City Property Tax Paid To,standard,String,STRING,Investor,I,declared by Encompass,0,
SYS.X322,Fees City Property Tax Paid To,standard,String,STRING,Affiliate,A,declared by Encompass,0,
SYS.X322,Fees City Property Tax Paid To,standard,String,STRING,Other,O,declared by Encompass,0,
SYS.X6,REGZ Construction Mortgage Est Interest On,standard,String,STRING,A,A (Half Loan),declared by Encompass,1,
SYS.X6,REGZ Construction Mortgage Est Interest On,standard,String,STRING,B,B (Full Loan),declared by Encompass,0,
ULDD.X142,Fannie Project Classification Type,standard,String,STRING,E,E,declared by Encompass,0,
ULDD.X142,Fannie Project Classification Type,standard,String,STRING,F,F,declared by Encompass,0,
ULDD.X142,Fannie Project Classification Type,standard,String,STRING,G,G,declared by Encompass,0,
ULDD.X142,Fannie Project Classification Type,standard,String,STRING,P,P,declared by Encompass,1,
ULDD.X142,Fannie Project Classification Type,standard,String,STRING,Q,Q,declared by Encompass,0,
ULDD.X142,Fannie Project Classification Type,standard,String,STRING,R,R,declared by Encompass,0,
ULDD.X142,Fannie Project Classification Type,standard,String,STRING,S,S,declared by Encompass,0,
ULDD.X142,Fannie Project Classification Type,standard,String,STRING,T,T,declared by Encompass,0,
ULDD.X142,Fannie Project Classification Type,standard,String,STRING,U,U,declared by Encompass,0,
ULDD.X142,Fannie Project Classification Type,standard,String,STRING,V,V,declared by Encompass,0,
ULDD.X142,Fannie Project Classification Type,standard,String,STRING,1,1,declared by Encompass,0,
ULDD.X142,Fannie Project Classification Type,standard,String,STRING,2,2,declared by Encompass,0,
ULDD.X150,Borrower Type,standard,String,STRING,Individual,Individual,declared by Encompass,0,
ULDD.X150,Borrower Type,standard,String,STRING,Legal Entity,Legal Entity,declared by Encompass,1,
ULDD.X172,ULDD Construction Method Type,standard,String,STRING,Site Built,1. Site-built,declared by Encompass,1,
ULDD.X172,ULDD Construction Method Type,standard,String,STRING,Manufactured,2. Manufactured Home,declared by Encompass,0,
ULDD.X193,WareHouse Lender Indicator,standard,Boolean,YN,Y,Yes,declared by Encompass,0,boolean-representation
ULDD.X193,WareHouse Lender Indicator,standard,Boolean,YN,N,No,declared by Encompass,1,boolean-representation
URLA.X122,Co-Borr Print on Additional Borrower Page,standard,Boolean,YN,Y,Yes,declared by Encompass,0,boolean-representation
URLA.X122,Co-Borr Print on Additional Borrower Page,standard,Boolean,YN,N,No,declared by Encompass,1,boolean-representation
URLA.X203,Borr Previous Employment DoesNotApply,standard,Boolean,YN,Y,Does Not Apply,declared by Encompass,0,boolean-representation
URLA.X203,Borr Previous Employment DoesNotApply,standard,Boolean,YN,N,No,declared by Encompass,1,boolean-representation
URLA.X64,Other Liabilities Does not Apply - CoBorrower,standard,Boolean,YN,Y,Yes,declared by Encompass,1,boolean-representation
